data,tipo_crime,rua,bairro,latitude,longitude,turno,fonte,severidade
2025-04-15 02:17:00,Roubo,Rua do Carmo,Gaibu,-8.312689960475737,-35.02225448224433,Madrugada,Imprensa,5
2025-05-16 11:12:00,Roubo,Rua Dr. João Leitão,Charneca,-8.267155577976697,-35.01965502256371,Noite,Imprensa,5
2025-05-12 19:52:00,Assalto,Rua Sete de Setembro,Enseada dos Corais,-8.287632191471943,-35.033245517493334,Madrugada,Relato anônimo,4
2025-08-06 11:09:00,Roubo,Rua Professor Luís Sobrinho,Gaibu,-8.281904713200522,-35.03367505004071,Manhã,BO,1
2025-02-15 10:44:00,Furto,Rua do Sol,Suape,-8.258903022080126,-34.97473692496022,Manhã,Imprensa,4
2025-06-29 06:13:00,Homicídio,Rua da Praia,Gaibu,-8.296937294625195,-35.06424507448948,Noite,Monitoramento,5
2025-05-19 18:57:00,Arrombamento,Rua do Sol,Centro,-8.285207051208781,-34.965507266558646,Manhã,Imprensa,2
2025-02-25 14:41:00,Roubo,Rua do Comércio,Suape,-8.303091864199242,-34.9890220798639,Manhã,BO,4
2025-02-16 09:55:00,Assalto,Rua do Canal,Ponte dos Carvalhos,-8.241057479648088,-35.043839706042704,Madrugada,Relato anônimo,4
2025-06-16 19:34:00,Assalto,Rua do Rosário,Pontezinha,-8.268775423020367,-34.98929008442179,Manhã,Relato anônimo,2
2025-02-22 07:59:00,Assalto,Rua da Estação,Centro,-8.292478193524687,-35.03508950900256,Noite,Imprensa,4
2025-05-11 21:22:00,Furto,Av. Tejucupapo,Centro,-8.297542022848715,-35.05536891826732,Noite,Imprensa,2
2025-02-27 20:16:00,Vandalismo,Rua do Carmo,Suape,-8.299231938626649,-35.06059850666906,Madrugada,BO,5
2025-05-10 12:42:00,Vandalismo,Rua Professor Luís Sobrinho,Enseada dos Corais,-8.28214791329352,-35.04924933077647,Tarde,BO,4
2025-04-14 18:09:00,Assalto,Rua Professor Luís Sobrinho,Charneca,-8.27715535220523,-35.06889739115509,Madrugada,Imprensa,5
2025-04-05 20:08:00,Furto,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.274727994194638,-35.009161775959775,Tarde,Relato anônimo,3
2025-06-02 04:41:00,Arrombamento,Rua do Carmo,Enseada dos Corais,-8.332843391064285,-35.02064858575381,Tarde,Imprensa,1
2025-05-04 04:46:00,Assalto,Rua do Rosário,Enseada dos Corais,-8.252308275188167,-35.060241025467285,Manhã,Imprensa,4
2025-07-25 23:17:00,Vandalismo,Rua Sete de Setembro,Novo Horizonte,-8.241185690329058,-35.01952452476585,Tarde,Relato anônimo,1
2025-07-17 18:39:00,Roubo,Av. Historiador Pereira da Costa,Suape,-8.30062529639396,-35.031394226941444,Tarde,Relato anônimo,2
2025-08-07 15:08:00,Arrombamento,Rua do Canal,Ponte dos Carvalhos,-8.269041827186957,-35.02809986521469,Madrugada,Imprensa,2
2025-03-19 05:12:00,Tráfico,Rua do Forte,Novo Horizonte,-8.269531100188841,-35.05301683982699,Tarde,BO,4
2025-05-28 07:47:00,Arrombamento,Av. Historiador Pereira da Costa,Suape,-8.278765979399097,-35.065342862422625,Tarde,Relato anônimo,1
2025-08-07 10:55:00,Roubo,Rua da Estação,Novo Horizonte,-8.285780651533717,-35.052597691036624,Madrugada,Relato anônimo,4
2025-05-03 12:39:00,Furto,Rua da Matriz,Charneca,-8.301388248564743,-34.99909767061974,Manhã,BO,4
2025-06-24 17:25:00,Homicídio,Rua da Matriz,Gaibu,-8.255717246985142,-35.01477154697732,Manhã,Monitoramento,5
2025-04-27 14:25:00,Arrombamento,Rua da Matriz,Gaibu,-8.310307819116813,-35.03791021124237,Noite,Imprensa,4
2025-08-07 16:57:00,Roubo,Rua Sete de Setembro,Centro,-8.252672557500519,-35.026457077159,Tarde,Monitoramento,4
2025-03-30 18:57:00,Roubo,Rua do Carmo,Ponte dos Carvalhos,-8.225016761500457,-35.02016705401514,Tarde,Monitoramento,4
2025-06-08 18:57:00,Furto,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.278198772087748,-35.03772791160506,Tarde,Monitoramento,1
2025-03-07 03:45:00,Furto,Av. Tejucupapo,Ponte dos Carvalhos,-8.279661477380442,-35.03381174590952,Madrugada,Imprensa,1
2025-05-19 17:24:00,Assalto,Rua Monsenhor Fabrício,Enseada dos Corais,-8.265297283082784,-35.006082442080135,Manhã,Relato anônimo,3
2025-03-21 05:49:00,Assalto,Rua do Sol,Enseada dos Corais,-8.302649736512699,-35.063280823838944,Manhã,Monitoramento,3
2025-07-22 05:07:00,Furto,Rua da Estação,Suape,-8.328905134327583,-35.01730021682719,Tarde,Relato anônimo,1
2025-06-09 15:54:00,Assalto,Av. Laura Machado,Centro,-8.310584165154346,-35.083822264823816,Madrugada,BO,5
2025-07-12 21:30:00,Tráfico,Rua Professor Luís Sobrinho,Gaibu,-8.273285534886725,-34.967675012064184,Madrugada,Monitoramento,4
2025-07-02 08:39:00,Roubo,Av. Historiador Pereira da Costa,Gaibu,-8.283151772788496,-35.00903773063871,Tarde,BO,2
2025-03-21 01:42:00,Roubo,Rua do Canal,Centro,-8.28095426603631,-35.03247224132978,Noite,Imprensa,1
2025-03-25 21:18:00,Roubo,Rua Dr. João Leitão,Enseada dos Corais,-8.260023087925305,-35.03725686360472,Tarde,Monitoramento,5
2025-04-29 10:23:00,Furto,Rua da Matriz,Ponte dos Carvalhos,-8.276315192148202,-35.0219575548451,Madrugada,BO,4
2025-06-12 04:07:00,Tráfico,Av. Presidente Kennedy,Suape,-8.299702261341075,-35.00519894126159,Noite,Imprensa,5
2025-07-18 01:06:00,Furto,Rua do Comércio,Gaibu,-8.287373993917384,-35.04889362898732,Manhã,Monitoramento,5
2025-07-17 10:16:00,Vandalismo,Rua Sete de Setembro,Charneca,-8.26958725391074,-35.05246169954478,Noite,Relato anônimo,5
2025-06-18 05:56:00,Assalto,Rua do Carmo,Novo Horizonte,-8.28229547106577,-35.03022797491611,Tarde,Imprensa,2
2025-07-22 03:47:00,Roubo,Av. Historiador Pereira da Costa,Novo Horizonte,-8.25585261085421,-35.018132544178,Tarde,Monitoramento,4
2025-02-14 20:12:00,Roubo,Rua do Canal,Gaibu,-8.283625673968627,-35.009555842519994,Noite,Imprensa,1
2025-02-13 03:43:00,Furto,Rua do Carmo,Pontezinha,-8.248244811274567,-35.016054742341204,Noite,Imprensa,4
2025-04-02 10:53:00,Arrombamento,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.282741184503916,-35.062795905808755,Noite,Monitoramento,4
2025-03-23 20:29:00,Violência doméstica,Rua do Sol,Novo Horizonte,-8.309627841576884,-35.03763061760887,Noite,Monitoramento,4
2025-07-06 23:43:00,Vandalismo,Rua da Matriz,Suape,-8.298237805053981,-35.034674282574635,Noite,BO,2
2025-02-28 04:17:00,Assalto,Rua da Praia,Pontezinha,-8.281583751877571,-35.01675768114108,Manhã,Imprensa,4
2025-03-31 19:07:00,Assalto,Av. Tejucupapo,Charneca,-8.284762469451477,-35.017837458904346,Noite,Imprensa,1
2025-04-13 11:28:00,Furto,Av. Presidente Kennedy,Novo Horizonte,-8.281388139629746,-35.07938666415885,Noite,Relato anônimo,5
2025-02-21 06:58:00,Furto,Rua do Rosário,Pontezinha,-8.306483384845468,-35.03360218889304,Manhã,Monitoramento,5
2025-04-01 10:59:00,Roubo,Rua do Forte,Enseada dos Corais,-8.313242368571027,-35.015001781750094,Madrugada,Imprensa,3
2025-04-05 23:02:00,Roubo,Rua do Rosário,Enseada dos Corais,-8.244731229191407,-34.99953095370757,Madrugada,Monitoramento,5
2025-08-06 19:55:00,Roubo,Rua Sete de Setembro,Centro,-8.288336071773255,-34.99273184657875,Manhã,Imprensa,4
2025-02-17 18:48:00,Tráfico,Rua do Rosário,Suape,-8.279283313569946,-35.03842714927795,Noite,Relato anônimo,3
2025-06-28 10:49:00,Roubo,Rua Sete de Setembro,Suape,-8.298335066588523,-35.037561742162204,Madrugada,BO,3
2025-02-15 19:35:00,Roubo,Av. Laura Machado,Ponte dos Carvalhos,-8.29270442046353,-35.025739594440616,Manhã,Relato anônimo,5
2025-03-20 22:51:00,Furto,Rua da Praia,Suape,-8.278985650473754,-35.029923849496164,Noite,Relato anônimo,2
2025-02-24 04:01:00,Roubo,Rua da Praia,Novo Horizonte,-8.27207654575634,-35.000233843130346,Madrugada,BO,1
2025-05-23 05:45:00,Furto,Av. Presidente Kennedy,Charneca,-8.259261146613966,-35.06712244921125,Madrugada,Imprensa,3
2025-06-11 18:08:00,Furto,Rua do Comércio,Ponte dos Carvalhos,-8.346848028372548,-35.00664200221902,Manhã,Monitoramento,1
2025-04-12 07:09:00,Homicídio,Rua da Estação,Novo Horizonte,-8.317171967460386,-35.03561913504732,Noite,Imprensa,4
2025-06-08 15:01:00,Roubo,Rua da Praia,Pontezinha,-8.312252825651484,-35.0750495109395,Manhã,Monitoramento,1
2025-04-25 11:38:00,Furto,Rua da Estação,Enseada dos Corais,-8.269463431794879,-35.01102112099243,Tarde,BO,4
2025-07-04 20:04:00,Violência doméstica,Rua do Rosário,Pontezinha,-8.297412760018167,-35.094776057303626,Noite,Monitoramento,4
2025-07-02 05:30:00,Assalto,Rua Professor Luís Sobrinho,Gaibu,-8.296656111206312,-35.020204899864936,Madrugada,BO,3
2025-07-07 10:34:00,Roubo,Rua Dr. João Leitão,Charneca,-8.319972789219353,-35.02541600200552,Tarde,Relato anônimo,1
2025-07-13 19:29:00,Arrombamento,Rua do Forte,Ponte dos Carvalhos,-8.283382746229325,-35.015517712509975,Noite,BO,4
2025-07-15 03:43:00,Roubo,Rua Monsenhor Fabrício,Ponte dos Carvalhos,-8.280010490789646,-35.05432672352204,Madrugada,Imprensa,4
2025-04-08 04:56:00,Assalto,Rua da Matriz,Ponte dos Carvalhos,-8.253085712458388,-35.03396323932567,Manhã,Relato anônimo,2
2025-07-19 18:28:00,Homicídio,Rua Sete de Setembro,Charneca,-8.283682613487748,-35.053331698976834,Tarde,Relato anônimo,3
2025-05-11 02:37:00,Furto,Rua Sete de Setembro,Charneca,-8.294082056279787,-35.05212006785067,Manhã,Monitoramento,2
2025-07-02 01:00:00,Tráfico,Rua da Matriz,Pontezinha,-8.287323651498085,-34.98720728799644,Noite,BO,3
2025-08-10 18:25:00,Tráfico,Rua Professor Luís Sobrinho,Charneca,-8.317297528573283,-35.07033903494692,Noite,Monitoramento,4
2025-07-31 05:30:00,Furto,Av. Governador Agamenon Magalhães,Gaibu,-8.246220741812659,-35.035233091928795,Tarde,Relato anônimo,5
2025-03-23 09:55:00,Furto,Rua do Canal,Charneca,-8.299726818466498,-35.0040023828151,Tarde,Relato anônimo,1
2025-06-16 21:27:00,Roubo,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.29814038849342,-34.984349757161326,Tarde,BO,2
2025-08-09 19:59:00,Assalto,Rua Dr. João Leitão,Novo Horizonte,-8.266051853216517,-35.04219778520364,Madrugada,Relato anônimo,4
2025-05-21 11:14:00,Assalto,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.229067294668361,-35.045142873075086,Tarde,Monitoramento,5
2025-06-20 08:26:00,Roubo,Rua do Forte,Gaibu,-8.264447615699767,-35.02251768548984,Noite,BO,1
2025-07-10 15:44:00,Assalto,Rua do Canal,Ponte dos Carvalhos,-8.25045646776503,-34.99096222008183,Manhã,Relato anônimo,5
2025-06-24 02:33:00,Vandalismo,Av. Laura Machado,Novo Horizonte,-8.282199896273355,-35.04883544675866,Manhã,Relato anônimo,4
2025-07-18 01:57:00,Assalto,Av. Presidente Kennedy,Suape,-8.271500696426521,-35.046942884243805,Noite,BO,4
2025-05-30 11:51:00,Homicídio,Rua do Forte,Pontezinha,-8.232665318811835,-35.02658661672293,Noite,Imprensa,2
2025-02-27 20:30:00,Roubo,Rua Sete de Setembro,Suape,-8.292133038782803,-35.02538299235338,Tarde,BO,3
2025-06-16 02:08:00,Violência doméstica,Av. Historiador Pereira da Costa,Suape,-8.316678157238242,-35.054290350962766,Manhã,Imprensa,3
2025-04-18 00:47:00,Roubo,Av. Laura Machado,Suape,-8.25298965230139,-35.04642235697428,Manhã,Relato anônimo,5
2025-03-28 08:50:00,Arrombamento,Rua da Estação,Pontezinha,-8.309172774567047,-35.016583681186816,Tarde,Monitoramento,2
2025-03-05 04:38:00,Violência doméstica,Rua da Matriz,Pontezinha,-8.253357396133424,-35.01202616723337,Tarde,Monitoramento,4
2025-07-25 05:13:00,Violência doméstica,Rua Professor Luís Sobrinho,Novo Horizonte,-8.258098807854854,-35.04891987721424,Noite,BO,3
2025-03-26 14:25:00,Arrombamento,Rua do Rosário,Centro,-8.318545266668545,-34.99246665870111,Madrugada,Imprensa,4
2025-05-20 21:45:00,Arrombamento,Av. Governador Agamenon Magalhães,Gaibu,-8.291066995971052,-35.03627082541138,Madrugada,Monitoramento,3
2025-04-26 14:24:00,Roubo,Rua Dr. João Leitão,Centro,-8.249795146453772,-35.01609424976498,Noite,BO,1
2025-07-18 20:54:00,Tráfico,Rua do Canal,Charneca,-8.27160280569796,-34.97587494137748,Noite,Imprensa,3
2025-07-29 18:25:00,Furto,Rua do Rosário,Suape,-8.299087955759504,-35.00680399679797,Madrugada,Relato anônimo,5
2025-08-04 22:11:00,Violência doméstica,Rua do Carmo,Pontezinha,-8.281574671877573,-35.02328519302842,Noite,BO,1
2025-03-09 16:06:00,Violência doméstica,Av. Historiador Pereira da Costa,Charneca,-8.244788289339686,-35.01730410609276,Madrugada,Imprensa,2
2025-02-20 00:39:00,Arrombamento,Av. Laura Machado,Gaibu,-8.269542598023758,-35.00318731656726,Manhã,BO,5
2025-03-14 02:54:00,Assalto,Rua do Comércio,Ponte dos Carvalhos,-8.292123818238572,-35.050980241683476,Tarde,Monitoramento,5
2025-08-09 05:16:00,Violência doméstica,Av. Tejucupapo,Ponte dos Carvalhos,-8.309120229850524,-35.0791589147344,Noite,Monitoramento,1
2025-08-08 21:49:00,Assalto,Av. Laura Machado,Charneca,-8.231594821751491,-35.05758020914304,Noite,Imprensa,2
2025-05-20 12:21:00,Violência doméstica,Av. Laura Machado,Centro,-8.288531340589644,-35.036920332497225,Manhã,Imprensa,3
2025-04-04 19:25:00,Roubo,Av. Presidente Kennedy,Novo Horizonte,-8.275314832554772,-35.00960656968652,Tarde,Monitoramento,1
2025-07-19 20:06:00,Roubo,Rua Dr. João Leitão,Gaibu,-8.261488162791006,-35.04457693596422,Madrugada,Imprensa,1
2025-06-06 00:57:00,Roubo,Av. Presidente Kennedy,Suape,-8.28717804284466,-35.0229355012378,Madrugada,Relato anônimo,1
2025-03-22 22:21:00,Vandalismo,Rua Monsenhor Fabrício,Suape,-8.289217278154588,-34.9898163605995,Madrugada,BO,5
2025-06-03 12:54:00,Arrombamento,Rua do Forte,Novo Horizonte,-8.270725626209043,-35.01162805534876,Manhã,Relato anônimo,1
2025-07-07 17:59:00,Furto,Rua do Forte,Ponte dos Carvalhos,-8.266427968283313,-35.00066315356287,Noite,Imprensa,3
2025-06-28 10:05:00,Furto,Av. Presidente Kennedy,Pontezinha,-8.278474461032406,-35.062420798698895,Madrugada,Imprensa,2
2025-07-31 06:19:00,Roubo,Rua da Matriz,Charneca,-8.273007801206184,-35.0462839223448,Madrugada,BO,3
2025-03-19 01:12:00,Homicídio,Rua da Estação,Gaibu,-8.296215417043744,-35.015340899531125,Manhã,Relato anônimo,4
2025-06-19 17:53:00,Furto,Av. Governador Agamenon Magalhães,Suape,-8.252042923214159,-35.0294682105816,Madrugada,BO,1
2025-05-26 03:13:00,Furto,Rua da Praia,Centro,-8.275279174685025,-34.98744462638412,Madrugada,Relato anônimo,5
2025-03-20 15:41:00,Roubo,Av. Presidente Kennedy,Centro,-8.276981170512785,-34.964957922145494,Manhã,Monitoramento,5
2025-03-28 20:03:00,Roubo,Rua do Sol,Centro,-8.26886225885921,-35.0740190689789,Noite,BO,4
2025-03-13 15:38:00,Assalto,Av. Presidente Kennedy,Ponte dos Carvalhos,-8.264166459472387,-35.020471040377934,Tarde,BO,2
2025-03-14 21:36:00,Furto,Rua Monsenhor Fabrício,Pontezinha,-8.250756181147931,-35.013170466218256,Tarde,Imprensa,2
2025-02-28 03:17:00,Arrombamento,Av. Tejucupapo,Pontezinha,-8.286461399599593,-35.06060745590724,Tarde,Monitoramento,2
2025-06-04 07:59:00,Arrombamento,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.28822558143215,-35.05126301135523,Manhã,Relato anônimo,1
2025-02-16 15:05:00,Violência doméstica,Rua Monsenhor Fabrício,Enseada dos Corais,-8.297513086245118,-35.01528553988948,Manhã,BO,2
2025-08-08 15:44:00,Vandalismo,Rua Sete de Setembro,Charneca,-8.241252387391214,-35.02013321175443,Tarde,Relato anônimo,2
2025-05-28 07:11:00,Assalto,Rua do Carmo,Novo Horizonte,-8.312897076550879,-35.0188849332945,Manhã,Relato anônimo,4
2025-05-12 13:00:00,Assalto,Av. Presidente Kennedy,Suape,-8.253084212833858,-35.045244572607984,Tarde,Relato anônimo,1
2025-06-30 16:14:00,Vandalismo,Rua do Rosário,Pontezinha,-8.286350429166822,-35.02963279513177,Madrugada,Relato anônimo,3
2025-08-06 15:31:00,Roubo,Rua do Rosário,Enseada dos Corais,-8.302622457827056,-35.013792989153906,Tarde,Relato anônimo,1
2025-04-06 13:16:00,Roubo,Rua do Canal,Suape,-8.286023703715195,-35.01951168890233,Noite,Monitoramento,1
2025-03-24 00:31:00,Roubo,Rua da Matriz,Enseada dos Corais,-8.305187304445052,-35.04093645750809,Manhã,BO,2
2025-04-03 23:43:00,Arrombamento,Rua da Praia,Charneca,-8.264940466054306,-35.039320828802296,Noite,Relato anônimo,1
2025-05-28 06:24:00,Furto,Rua do Rosário,Gaibu,-8.239825903719165,-35.03999090464037,Tarde,BO,4
2025-03-21 06:59:00,Assalto,Rua da Matriz,Charneca,-8.277382881856202,-35.00668522920317,Madrugada,Relato anônimo,4
2025-07-23 11:17:00,Furto,Rua da Estação,Gaibu,-8.318459143323325,-35.07402022029952,Tarde,Imprensa,2
2025-03-18 03:54:00,Roubo,Rua da Matriz,Suape,-8.321141407864252,-34.99843539741432,Madrugada,Monitoramento,4
2025-04-28 19:10:00,Roubo,Rua da Praia,Gaibu,-8.29679645364731,-34.96604501785829,Tarde,Relato anônimo,1
2025-04-08 18:30:00,Furto,Rua do Carmo,Novo Horizonte,-8.297106189966435,-35.02538621742008,Madrugada,Imprensa,1
2025-05-06 13:37:00,Arrombamento,Rua Professor Luís Sobrinho,Gaibu,-8.244447251185802,-34.97984767779602,Tarde,Relato anônimo,5
2025-02-22 15:46:00,Tráfico,Rua Dr. João Leitão,Centro,-8.23146241058409,-34.99979084423517,Manhã,Monitoramento,5
2025-06-18 07:05:00,Furto,Rua do Rosário,Novo Horizonte,-8.257398436854713,-35.015186826269975,Manhã,Monitoramento,2
2025-07-27 02:01:00,Roubo,Rua Sete de Setembro,Gaibu,-8.263540973095834,-35.04377964290821,Madrugada,Imprensa,2
2025-06-10 04:55:00,Arrombamento,Av. Historiador Pereira da Costa,Novo Horizonte,-8.303454972085557,-35.03008436143527,Madrugada,Relato anônimo,3
2025-05-21 22:21:00,Assalto,Av. Historiador Pereira da Costa,Ponte dos Carvalhos,-8.287254615563123,-35.041330701233186,Manhã,Imprensa,4
2025-08-06 02:39:00,Arrombamento,Av. Governador Agamenon Magalhães,Gaibu,-8.265590313813581,-35.00611736978574,Noite,BO,5
2025-03-12 12:23:00,Vandalismo,Rua do Canal,Centro,-8.280789827842703,-34.99306174797362,Madrugada,BO,3
2025-07-05 22:49:00,Furto,Av. Governador Agamenon Magalhães,Ponte dos Carvalhos,-8.311542227853337,-35.034841486481994,Tarde,Relato anônimo,3
2025-07-10 22:13:00,Roubo,Rua do Rosário,Novo Horizonte,-8.30092055801507,-35.07666341542683,Tarde,Imprensa,3
2025-04-23 01:04:00,Tráfico,Rua do Carmo,Charneca,-8.285067017146067,-35.033043687709586,Noite,Imprensa,4
2025-06-12 22:34:00,Homicídio,Rua do Carmo,Ponte dos Carvalhos,-8.245163756418947,-35.01422970788613,Noite,Monitoramento,5
2025-06-09 02:05:00,Furto,Av. Presidente Kennedy,Gaibu,-8.30860467060823,-34.983647685841646,Madrugada,Relato anônimo,3
2025-03-26 08:07:00,Vandalismo,Av. Presidente Kennedy,Ponte dos Carvalhos,-8.252474157611866,-35.01544755741329,Tarde,Monitoramento,2
2025-04-28 13:43:00,Tráfico,Rua do Carmo,Centro,-8.288662102471246,-35.053985980918085,Tarde,Monitoramento,3
2025-04-01 02:01:00,Furto,Av. Historiador Pereira da Costa,Suape,-8.292305169401775,-35.0027812845074,Tarde,Imprensa,4
2025-07-13 21:44:00,Assalto,Rua da Praia,Novo Horizonte,-8.235885342351635,-34.9914189117932,Madrugada,Monitoramento,3
2025-04-19 07:30:00,Assalto,Rua Sete de Setembro,Enseada dos Corais,-8.295221235544656,-35.057990435832224,Noite,Imprensa,1
2025-03-26 19:59:00,Roubo,Rua Sete de Setembro,Novo Horizonte,-8.27947784382722,-35.07421098413907,Tarde,Imprensa,2
2025-04-13 03:02:00,Vandalismo,Rua do Sol,Enseada dos Corais,-8.27492080714538,-35.03369006465747,Noite,Relato anônimo,4
2025-07-05 22:02:00,Furto,Av. Tejucupapo,Gaibu,-8.294650912546706,-35.06986757668167,Noite,Imprensa,2
2025-06-28 09:07:00,Furto,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.270159997335757,-35.04331752099155,Manhã,Monitoramento,4
2025-03-23 00:47:00,Arrombamento,Rua da Estação,Pontezinha,-8.312247920892757,-35.10180655533204,Noite,Imprensa,4
2025-05-09 22:07:00,Tráfico,Rua do Sol,Novo Horizonte,-8.283687872626265,-34.98569371008326,Madrugada,BO,2
2025-02-18 12:39:00,Arrombamento,Rua do Rosário,Suape,-8.241468519636303,-35.041427406414655,Tarde,Monitoramento,3
2025-07-11 16:14:00,Roubo,Rua da Matriz,Gaibu,-8.298055301509043,-35.018280643598125,Noite,Relato anônimo,1
2025-06-23 12:12:00,Roubo,Rua da Estação,Ponte dos Carvalhos,-8.307959635979707,-35.02245520250452,Madrugada,Imprensa,5
2025-05-24 04:45:00,Assalto,Rua da Matriz,Pontezinha,-8.263847993040383,-34.99932666940289,Madrugada,Imprensa,4
2025-05-12 09:28:00,Furto,Rua Sete de Setembro,Pontezinha,-8.285503851911999,-35.03509184375442,Manhã,Relato anônimo,4
2025-04-26 05:51:00,Arrombamento,Rua Dr. João Leitão,Novo Horizonte,-8.304949564668913,-35.050672008850995,Madrugada,Monitoramento,2
2025-04-06 09:30:00,Violência doméstica,Av. Presidente Kennedy,Enseada dos Corais,-8.288661972297538,-35.0208158623296,Noite,BO,5
2025-05-27 20:58:00,Arrombamento,Av. Presidente Kennedy,Centro,-8.260160384344168,-35.050079473767006,Noite,Monitoramento,2
2025-03-31 12:18:00,Assalto,Rua do Sol,Gaibu,-8.245682785776012,-35.03677809002607,Madrugada,BO,3
2025-07-05 23:29:00,Violência doméstica,Rua Sete de Setembro,Novo Horizonte,-8.28353418235871,-35.0486802919787,Tarde,BO,1
2025-03-15 20:42:00,Roubo,Rua Sete de Setembro,Novo Horizonte,-8.343606006506823,-35.00789886509097,Noite,Monitoramento,2
2025-03-14 08:31:00,Assalto,Rua Professor Luís Sobrinho,Centro,-8.264578902572689,-35.03703318892796,Manhã,Imprensa,5
2025-07-22 21:30:00,Homicídio,Rua Dr. João Leitão,Suape,-8.281325232069378,-35.0171015195574,Manhã,Imprensa,5
2025-03-25 18:03:00,Arrombamento,Av. Historiador Pereira da Costa,Suape,-8.322063646422164,-35.043226316933655,Tarde,Imprensa,4
2025-03-25 01:17:00,Tráfico,Rua do Sol,Pontezinha,-8.263143383009453,-35.06135723557923,Noite,Monitoramento,3
2025-06-23 06:49:00,Roubo,Rua Sete de Setembro,Ponte dos Carvalhos,-8.275661051695833,-35.06391454511559,Tarde,BO,5
2025-05-03 21:51:00,Arrombamento,Av. Governador Agamenon Magalhães,Pontezinha,-8.271339250439162,-35.03089103705744,Noite,Imprensa,3
2025-02-15 04:33:00,Roubo,Rua do Canal,Enseada dos Corais,-8.323378295397637,-35.00088151613857,Noite,Imprensa,4
2025-04-08 04:32:00,Furto,Av. Tejucupapo,Ponte dos Carvalhos,-8.301364789419951,-35.05025631092536,Tarde,Relato anônimo,5
2025-05-29 14:58:00,Assalto,Rua do Carmo,Ponte dos Carvalhos,-8.277985770069225,-35.00128406626428,Manhã,BO,2
2025-05-02 22:23:00,Vandalismo,Rua do Forte,Pontezinha,-8.30839554547446,-35.028458003753805,Tarde,Monitoramento,5
2025-04-30 00:47:00,Assalto,Rua da Praia,Enseada dos Corais,-8.272279587491735,-35.012672359818424,Manhã,Relato anônimo,2
2025-05-01 04:13:00,Tráfico,Rua do Sol,Gaibu,-8.27858896111807,-35.039175695977086,Tarde,BO,4
2025-02-16 15:48:00,Arrombamento,Rua do Rosário,Ponte dos Carvalhos,-8.303689755516217,-35.02784640292384,Madrugada,BO,2
2025-06-12 03:58:00,Roubo,Rua do Carmo,Centro,-8.30980347529964,-35.103033762087364,Noite,BO,1
2025-03-15 19:13:00,Furto,Av. Historiador Pereira da Costa,Ponte dos Carvalhos,-8.272086004896058,-35.00740162897284,Tarde,Relato anônimo,3
2025-07-10 11:22:00,Roubo,Rua do Sol,Suape,-8.342073310888546,-35.05524326761775,Tarde,Relato anônimo,5
2025-06-27 06:45:00,Assalto,Rua do Rosário,Centro,-8.26752114347487,-34.97856261325721,Tarde,Imprensa,2
2025-03-09 06:58:00,Tráfico,Av. Governador Agamenon Magalhães,Centro,-8.282480157308115,-35.04820007353073,Madrugada,Imprensa,5
2025-05-13 12:27:00,Roubo,Rua do Rosário,Enseada dos Corais,-8.28757241102762,-34.9956280895213,Tarde,Relato anônimo,4
2025-06-11 03:33:00,Roubo,Rua da Praia,Ponte dos Carvalhos,-8.299149104478113,-35.049979800166255,Tarde,Monitoramento,3
2025-03-05 10:31:00,Arrombamento,Av. Governador Agamenon Magalhães,Centro,-8.29506858805455,-35.05383321520647,Manhã,Monitoramento,3
2025-04-10 17:26:00,Homicídio,Rua Sete de Setembro,Novo Horizonte,-8.27993324210013,-34.989383038538264,Noite,Monitoramento,2
2025-03-29 00:43:00,Tráfico,Rua do Forte,Pontezinha,-8.2749230181721,-35.03630883755316,Madrugada,BO,4
2025-03-20 12:25:00,Furto,Av. Presidente Kennedy,Ponte dos Carvalhos,-8.290295281722887,-35.06907977021742,Manhã,Relato anônimo,1
2025-04-04 19:54:00,Furto,Rua do Comércio,Pontezinha,-8.260922255571321,-35.03194592992532,Madrugada,BO,2
2025-07-10 18:17:00,Violência doméstica,Rua do Forte,Suape,-8.287511997839765,-34.95017231080388,Madrugada,Imprensa,4
2025-06-22 08:09:00,Assalto,Rua Monsenhor Fabrício,Novo Horizonte,-8.275531177290857,-35.04879477625238,Madrugada,BO,1
2025-07-22 04:01:00,Furto,Rua do Forte,Gaibu,-8.293658939905137,-35.00128885727008,Manhã,BO,1
2025-05-20 19:43:00,Assalto,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.280168239736556,-35.065956949457934,Noite,Relato anônimo,3
2025-07-31 16:49:00,Assalto,Rua do Rosário,Ponte dos Carvalhos,-8.260019276635619,-35.04670360213848,Madrugada,Monitoramento,2
2025-06-21 08:34:00,Furto,Rua do Forte,Novo Horizonte,-8.23616755559456,-35.00299879835713,Noite,BO,1
2025-06-07 10:54:00,Vandalismo,Rua do Rosário,Charneca,-8.294183047391469,-34.99797459095662,Madrugada,Monitoramento,4
2025-03-26 15:27:00,Roubo,Av. Tejucupapo,Suape,-8.281303612236814,-35.008680658121946,Tarde,Imprensa,4
